ID_Venta,Fecha,Cliente,Ciudad,Producto,Cantidad,Precio_Unitario,Total,Clasificación
338,2025-02-19,Robert Klein,Barranquilla,Monitor,3,1368549,4105647,Normal
339,2024-06-03,Jason Silva,Cartagena,Laptop,8,1240438,9923504,Alta
340,2025-01-26,Mallory Hess,Barranquilla,Mouse,1,1320353,1320353,Normal
341,2024-04-07,Jennifer Todd,Bogotá,Laptop,1,678317,678317,Normal
342,2024-09-05,Ryan Acevedo,Barranquilla,Laptop,6,1545969,9275814,Alta
343,2024-07-26,Christie Mills,Cali,Celular,5,955397,4776985,Normal
344,2025-03-28,Tonya Nelson,Barranquilla,Celular,6,657240,3943440,Normal
345,2025-02-19,Erin Eaton,Medellín,Teclado,3,1667007,5001021,Alta
346,2025-02-21,Shane Harper,Medellín,Laptop,6,1381085,8286510,Alta
347,2025-01-01,Patricia Williams,Cali,Laptop,2,1874450,3748900,Normal
348,2025-01-14,Ruth Kennedy,Bogotá,Celular,8,1124506,8996048,Alta
349,2024-07-01,Joseph Ray,Medellín,Celular,6,745113,4470678,Normal
350,2024-06-30,Karen Anderson,Cartagena,Teclado,4,310381,1241524,Normal
351,2024-07-23,Tami Smith,Medellín,Teclado,4,1537725,6150900,Alta
352,2024-10-03,Melissa Perez,Medellín,Tablet,7,754247,5279729,Alta
353,2024-04-24,Robert Olson,Bogotá,Monitor,3,1170372,3511116,Normal
354,2025-01-22,Kevin Duncan,Barranquilla,Laptop,3,281420,844260,Normal
355,2024-04-10,Jacob Morgan,Medellín,Laptop,6,439557,2637342,Normal
356,2024-06-06,Holly Lloyd,Cali,Teclado,9,613151,5518359,Alta
357,2024-11-16,Michelle Kelly,Barranquilla,Teclado,1,1332981,1332981,Normal
358,2024-07-07,Juan Barber,Cartagena,Tablet,5,1428442,7142210,Alta
359,2025-02-03,Andrew Ramirez,Bogotá,Monitor,1,843451,843451,Normal
360,2025-01-04,Douglas Graham,Cartagena,Tablet,1,1261337,1261337,Normal
361,2025-01-27,Jessica Boyer,Barranquilla,Monitor,3,1751962,5255886,Alta
362,2024-05-24,Carly Barnett,Barranquilla,Mouse,3,1396956,4190868,Normal
363,2024-05-25,Paula Taylor,Barranquilla,Laptop,4,649546,2598184,Normal
364,2024-10-16,Matthew Smith,Cartagena,Tablet,3,373850,1121550,Normal
365,2024-09-27,Kimberly Bennett,Barranquilla,Teclado,6,915375,5492250,Alta
366,2024-05-21,Katrina Reed,Cartagena,Tablet,4,950756,3803024,Normal
367,2025-02-26,Krystal Williams,Barranquilla,Mouse,8,1957323,15658584,Alta
368,2024-10-08,Kristina Maxwell,Cali,Tablet,1,634640,634640,Normal
369,2025-02-02,Terry Moss,Barranquilla,Laptop,8,134497,1075976,Normal
370,2025-01-09,Colleen Perkins,Cartagena,Mouse,1,1485865,1485865,Normal
371,2024-10-10,Anthony Martinez,Medellín,Teclado,1,800334,800334,Normal
372,2025-03-11,Joseph Booth,Barranquilla,Teclado,7,984754,6893278,Alta
373,2024-10-16,Gary Gonzalez,Medellín,Celular,1,1007091,1007091,Normal
374,2025-02-17,Mary Burton,Cali,Mouse,9,651516,5863644,Alta
375,2024-12-26,Tiffany Smith,Bogotá,Celular,8,1668472,13347776,Alta
376,2024-08-05,Michael Scott,Cali,Celular,1,1157458,1157458,Normal
377,2024-12-13,Brittany Perkins,Barranquilla,Laptop,2,354962,709924,Normal
378,2024-05-19,Troy Woods,Medellín,Tablet,2,1295916,2591832,Normal
379,2024-10-10,Dawn Lynch,Medellín,Teclado,2,432990,865980,Normal
380,2024-08-25,Leah Cabrera,Cartagena,Teclado,6,1391756,8350536,Alta
381,2024-04-15,Stephanie Shepard,Medellín,Tablet,4,1435183,5740732,Alta
382,2024-05-21,William Fowler,Cartagena,Teclado,8,176789,1414312,Normal
383,2025-01-26,Stacy Griffin,Bogotá,Tablet,1,185940,185940,Normal
384,2024-09-18,Hannah Wolfe,Barranquilla,Mouse,4,1066818,4267272,Normal
385,2024-10-21,David West,Cartagena,Laptop,5,1944835,9724175,Alta
386,2024-05-28,Jeffrey Wilson,Bogotá,Laptop,9,1356122,12205098,Alta
387,2025-03-11,David Holland II,Medellín,Laptop,5,788422,3942110,Normal
388,2025-02-10,Cassandra Jones,Medellín,Tablet,3,190690,572070,Normal
389,2024-10-12,Theresa Flowers,Bogotá,Tablet,4,1024744,4098976,Normal
390,2024-09-24,Daniel Allen,Medellín,Monitor,7,1015175,7106225,Alta
391,2024-11-05,Brandon Wright,Bogotá,Teclado,1,598364,598364,Normal
392,2024-08-06,Amanda Bradley,Cartagena,Teclado,6,101585,609510,Normal
393,2025-01-24,Matthew Phillips,Cartagena,Monitor,8,414676,3317408,Normal
394,2024-07-25,Sharon Randall,Bogotá,Monitor,1,503757,503757,Normal
395,2024-08-15,Michael Huber,Cartagena,Laptop,8,367571,2940568,Normal
396,2025-03-16,Chad Edwards,Cartagena,Monitor,7,705444,4938108,Normal
397,2024-08-14,Cory Wilson,Cartagena,Tablet,1,345954,345954,Normal
398,2025-02-02,Timothy Cannon,Cali,Celular,9,1681897,15137073,Alta
399,2025-03-28,Kathleen Lambert,Barranquilla,Tablet,3,786430,2359290,Normal
400,2024-10-05,Kevin Crawford,Medellín,Monitor,2,1785322,3570644,Normal
401,2024-11-06,Jon Barnes,Cali,Teclado,7,1853040,12971280,Alta
402,2024-06-13,Mr. Robert Scott,Cartagena,Tablet,3,112199,336597,Normal
403,2024-08-20,Martin Mathis,Bogotá,Teclado,1,1826663,1826663,Normal
404,2024-08-15,Kathy Baker MD,Cartagena,Tablet,3,627219,1881657,Normal
405,2024-09-16,Justin Johnson,Barranquilla,Teclado,6,1228955,7373730,Alta
406,2025-02-02,John Hester,Cartagena,Mouse,3,287265,861795,Normal
407,2025-01-01,Elijah Crawford,Bogotá,Tablet,5,1940707,9703535,Alta
408,2025-02-16,Courtney Wade,Barranquilla,Teclado,9,551005,4959045,Normal
409,2024-08-31,Jeffrey Fox,Cartagena,Celular,7,354031,2478217,Normal
410,2025-02-24,Connie Jones,Barranquilla,Laptop,2,579976,1159952,Normal
411,2024-06-13,Brandi Keith,Medellín,Tablet,1,258393,258393,Normal
412,2025-02-21,Krista Matthews,Medellín,Celular,7,947464,6632248,Alta
413,2024-04-12,Terri Williams,Cartagena,Laptop,4,1156212,4624848,Normal
414,2024-05-03,April Rogers,Barranquilla,Tablet,7,953828,6676796,Alta
415,2024-11-09,James Carroll,Bogotá,Celular,6,220249,1321494,Normal
416,2024-12-09,Diane Rodgers,Cartagena,Celular,7,1002050,7014350,Alta
417,2025-03-29,Justin Anderson,Medellín,Mouse,4,377133,1508532,Normal
418,2025-04-01,Nicole Sullivan,Medellín,Celular,3,1199662,3598986,Normal
419,2024-09-10,Chase Brown,Cartagena,Mouse,5,868901,4344505,Normal
420,2025-01-13,Benjamin Howard,Barranquilla,Monitor,3,858031,2574093,Normal
421,2024-09-08,Gary Cunningham,Medellín,Teclado,3,1653750,4961250,Normal
422,2024-07-14,Stephen Olson,Barranquilla,Laptop,4,1642267,6569068,Alta
423,2024-08-06,John Ross,Medellín,Teclado,8,1446782,11574256,Alta
424,2024-04-11,Joshua Bender,Medellín,Teclado,2,1883273,3766546,Normal
425,2024-06-17,Tyler Mcknight,Cali,Mouse,4,555341,2221364,Normal
426,2024-05-28,Tiffany Taylor,Medellín,Teclado,3,654686,1964058,Normal
427,2024-09-09,Jackie Bass,Bogotá,Celular,7,956715,6697005,Alta
428,2024-09-11,Steve Lopez,Cartagena,Mouse,2,989128,1978256,Normal
429,2024-09-21,James Evans,Cartagena,Teclado,1,1219350,1219350,Normal
430,2024-09-16,Jacob Watson,Barranquilla,Mouse,1,889266,889266,Normal
431,2024-08-07,Jennifer Brown,Medellín,Monitor,6,1458923,8753538,Alta
432,2025-02-14,Nancy Ellis,Bogotá,Mouse,3,407820,1223460,Normal
433,2025-01-22,Kristen Davis,Barranquilla,Tablet,7,1699094,11893658,Alta
434,2024-08-29,Jeffery Singh,Cali,Celular,8,1479184,11833472,Alta
435,2024-10-03,Autumn Lee,Barranquilla,Laptop,5,615329,3076645,Normal
436,2025-03-30,David Morris,Barranquilla,Tablet,5,193715,968575,Normal
437,2024-09-15,Derek Mclean,Medellín,Tablet,2,1563926,3127852,Normal
438,2024-10-04,David Harding,Cali,Tablet,8,331048,2648384,Normal
439,2025-03-15,Vanessa Gonzalez,Barranquilla,Teclado,1,894622,894622,Normal
440,2024-05-01,Darlene Austin,Bogotá,Mouse,9,1237940,11141460,Alta
441,2025-01-28,Joy Williamson,Bogotá,Mouse,1,759710,759710,Normal
442,2024-08-18,John Ryan,Cartagena,Teclado,1,1969063,1969063,Normal
443,2024-09-12,George Williams,Cali,Celular,1,1847622,1847622,Normal
444,2024-07-03,Phillip Contreras,Cali,Teclado,7,968004,6776028,Alta
445,2024-06-27,Mrs. Stacy Kelly DVM,Cartagena,Teclado,4,259772,1039088,Normal
446,2024-07-31,Brandon Anthony,Barranquilla,Teclado,7,172146,1205022,Normal
447,2024-04-28,Jeffrey Tapia,Cali,Celular,5,1256130,6280650,Alta
448,2024-08-05,Heather Price,Bogotá,Celular,7,1046924,7328468,Alta
449,2024-05-29,Dustin Goodman,Bogotá,Monitor,7,1932229,13525603,Alta
450,2024-05-23,Hannah Roberts,Medellín,Monitor,4,387321,1549284,Normal
451,2024-09-04,Justin Garrett,Cali,Monitor,2,1581443,3162886,Normal
452,2025-01-08,Krista Walls,Barranquilla,Monitor,8,1356354,10850832,Alta
453,2024-05-25,Melanie Clements,Cartagena,Mouse,2,1202915,2405830,Normal
454,2024-07-03,Peter Jones,Cartagena,Tablet,9,935714,8421426,Alta
455,2024-09-24,Tracy Smith DVM,Barranquilla,Tablet,5,1910284,9551420,Alta
456,2025-01-05,Austin Hardy,Medellín,Monitor,9,272142,2449278,Normal
457,2024-04-07,Charles Scott,Cartagena,Monitor,9,291775,2625975,Normal
458,2025-03-01,Samuel King,Cali,Laptop,8,1511758,12094064,Alta
459,2024-09-21,Crystal Ortiz,Medellín,Tablet,8,780766,6246128,Alta
460,2024-09-29,Andrea Barber,Cali,Laptop,4,1993017,7972068,Alta
461,2024-07-26,Jeffrey Bennett,Bogotá,Laptop,4,1673930,6695720,Alta
462,2024-10-13,Nichole Hardin,Medellín,Teclado,2,301578,603156,Normal
463,2025-04-06,Cynthia Rivera,Cartagena,Mouse,4,1463660,5854640,Alta
464,2024-05-12,Gregory Scott,Medellín,Celular,4,1410379,5641516,Alta
465,2024-08-23,Diane Ritter,Medellín,Tablet,6,1723333,10339998,Alta
466,2024-04-12,Bobby Allen,Medellín,Monitor,3,1827286,5481858,Alta
467,2024-06-26,Kathleen Mullins,Medellín,Monitor,2,325843,651686,Normal
468,2024-10-04,Mr. Howard Spence,Cali,Celular,8,1123602,8988816,Alta
469,2024-12-09,Toni Bailey,Bogotá,Tablet,2,1545906,3091812,Normal
470,2024-04-26,Paul Pearson,Barranquilla,Monitor,8,997570,7980560,Alta
471,2024-04-25,Jennifer Hodges,Medellín,Monitor,7,1853135,12971945,Alta
472,2024-04-19,Tina Woods,Cartagena,Teclado,3,224648,673944,Normal
473,2024-06-02,Sharon Guzman,Medellín,Laptop,6,1384090,8304540,Alta
474,2024-05-31,Andrea Carrillo,Cartagena,Monitor,6,1111930,6671580,Alta
475,2024-10-05,George Watson,Cali,Mouse,5,689421,3447105,Normal
476,2024-11-01,Kelly Crawford,Cartagena,Tablet,8,1169821,9358568,Alta
477,2024-08-25,Amy Moore,Barranquilla,Mouse,5,611163,3055815,Normal
478,2024-12-26,Luis West,Bogotá,Celular,7,1257150,8800050,Alta
479,2024-10-14,Kathleen Lopez,Cartagena,Teclado,6,1191842,7151052,Alta
480,2024-10-04,Jessica Ramos,Cartagena,Tablet,7,857079,5999553,Alta
481,2024-05-09,Daniel Smith,Bogotá,Teclado,9,1030099,9270891,Alta
482,2025-01-01,Jonathan Thomas,Barranquilla,Laptop,3,193254,579762,Normal
483,2025-03-29,Anthony Wright,Medellín,Monitor,7,1712082,11984574,Alta
484,2024-11-21,Katherine Williams,Cartagena,Tablet,3,518359,1555077,Normal
485,2024-08-17,Julia Sanford,Bogotá,Celular,2,1850114,3700228,Normal
486,2024-06-15,Alan Sims,Cali,Laptop,7,1351348,9459436,Alta
487,2024-11-24,Daniel Santos,Bogotá,Laptop,4,1639968,6559872,Alta
488,2025-02-12,Renee Cortez MD,Cali,Teclado,1,1680651,1680651,Normal
489,2024-09-21,Matthew White,Barranquilla,Laptop,6,574676,3448056,Normal
490,2024-09-29,Douglas Martin,Medellín,Tablet,6,669574,4017444,Normal
491,2024-09-27,Kurt Lewis,Bogotá,Teclado,6,1410801,8464806,Alta
492,2025-03-25,Debra Cox,Cartagena,Laptop,2,1675869,3351738,Normal
493,2024-10-07,Stephanie Gonzales,Barranquilla,Celular,1,1222520,1222520,Normal
494,2025-01-09,Michael Johnson,Bogotá,Mouse,3,1279982,3839946,Normal
495,2024-06-27,Chelsea Mckinney,Cartagena,Tablet,2,223438,446876,Normal
496,2024-11-10,Katherine Newman,Bogotá,Celular,6,1225215,7351290,Alta
497,2024-06-07,Becky Finley,Cali,Celular,6,1206793,7240758,Alta
498,2025-01-25,Amy Ramos,Bogotá,Teclado,5,1780112,8900560,Alta
499,2024-12-31,Leslie Henderson DDS,Bogotá,Monitor,5,734545,3672725,Normal
500,2024-05-04,Tracey Reyes,Bogotá,Teclado,9,649457,5845113,Alta
501,2024-07-20,Amber Farmer,Barranquilla,Tablet,5,1375678,6878390,Alta
502,2024-11-03,Christopher Flowers,Bogotá,Tablet,6,1257823,7546938,Alta
503,2024-12-27,Tonya Lowe,Cartagena,Teclado,4,254524,1018096,Normal
504,2024-06-22,Cindy Barber,Cali,Monitor,1,1043758,1043758,Normal
505,2024-04-30,Allison Brewer,Cali,Teclado,4,300505,1202020,Normal
506,2024-09-23,Matthew Scott,Bogotá,Tablet,2,943542,1887084,Normal
507,2024-06-27,Riley Hawkins,Barranquilla,Monitor,3,1730117,5190351,Alta
508,2024-11-28,Maria Brennan,Barranquilla,Tablet,7,563400,3943800,Normal
509,2024-05-16,Aaron Jackson,Cartagena,Monitor,7,699498,4896486,Normal
510,2024-09-15,Michael Freeman,Bogotá,Monitor,1,1240822,1240822,Normal
511,2024-05-22,Morgan Booker,Cali,Teclado,8,775330,6202640,Alta
512,2024-11-11,Makayla Quinn,Barranquilla,Teclado,7,497010,3479070,Normal
513,2024-12-04,Alyssa Marks,Bogotá,Teclado,1,1702048,1702048,Normal
514,2024-09-19,Julia Mooney,Barranquilla,Monitor,8,322167,2577336,Normal
515,2024-10-17,Franklin Andrews,Barranquilla,Monitor,2,1098384,2196768,Normal
516,2024-10-07,Amy Rice,Cali,Tablet,8,1521898,12175184,Alta
517,2024-07-15,Timothy Alexander,Medellín,Celular,3,1711229,5133687,Alta
518,2024-10-17,Mr. Joshua Reed,Cartagena,Teclado,7,655505,4588535,Normal
519,2025-01-06,William Rogers,Cartagena,Mouse,6,1122858,6737148,Alta
520,2024-05-02,Brenda Robinson MD,Cali,Tablet,5,1677915,8389575,Alta
521,2025-01-16,Christopher Reed,Barranquilla,Tablet,2,1231238,2462476,Normal
522,2024-06-25,George Campbell,Bogotá,Laptop,2,1087584,2175168,Normal
523,2024-07-25,Gabrielle Smith,Barranquilla,Teclado,1,768235,768235,Normal
524,2024-05-29,Eric Norris,Cali,Tablet,9,956323,8606907,Alta
525,2025-02-20,William Tate,Cartagena,Laptop,8,513208,4105664,Normal
526,2024-04-24,Eric Evans,Barranquilla,Mouse,8,742247,5937976,Alta
527,2024-08-31,Matthew Fisher,Cartagena,Mouse,1,1331310,1331310,Normal
528,2025-03-23,Mathew Price,Bogotá,Teclado,5,357962,1789810,Normal
529,2025-03-05,Kevin Clements,Cartagena,Monitor,6,1517309,9103854,Alta
530,2024-12-24,Chelsea Osborne,Cartagena,Laptop,2,1129116,2258232,Normal
531,2024-09-09,Jamie Flowers,Medellín,Monitor,5,1395711,6978555,Alta
532,2024-10-09,Kara Romero,Medellín,Mouse,6,158475,950850,Normal
533,2024-08-13,Zachary Taylor,Medellín,Mouse,9,393218,3538962,Normal
534,2025-01-01,Matthew Zamora,Cartagena,Celular,1,1740916,1740916,Normal
535,2024-10-26,Heather Black,Cali,Celular,3,1695486,5086458,Alta
536,2024-07-18,Lindsay Rivera,Cartagena,Celular,9,1391107,12519963,Alta
537,2025-01-18,Kimberly Garza,Cali,Celular,1,1786571,1786571,Normal
538,2024-09-24,Melinda Murillo,Cali,Tablet,1,1346663,1346663,Normal
539,2025-01-12,Julie Bender,Medellín,Celular,1,838234,838234,Normal
540,2025-03-07,Amanda Perry,Barranquilla,Tablet,7,192543,1347801,Normal
541,2025-03-31,Nicole Cervantes,Bogotá,Tablet,5,1713846,8569230,Alta
542,2024-11-21,Gina Owens,Medellín,Teclado,6,1338717,8032302,Alta
543,2024-09-30,Robert Jones,Medellín,Tablet,8,800438,6403504,Alta
544,2024-08-04,Christina Ibarra,Barranquilla,Tablet,2,1790857,3581714,Normal
545,2024-07-05,Jason Long,Bogotá,Celular,2,1592665,3185330,Normal
546,2024-08-12,Deborah Morgan,Cartagena,Tablet,3,1998806,5996418,Alta
547,2025-01-25,Michael Murray,Cartagena,Monitor,3,1862720,5588160,Alta
548,2024-07-11,Gregory Simon,Medellín,Celular,3,1301484,3904452,Normal
549,2024-12-30,Juan Williams,Bogotá,Laptop,4,1898718,7594872,Alta
550,2024-04-21,Robert Bernard,Medellín,Celular,3,1666822,5000466,Alta
551,2024-09-08,Daniel Steele DDS,Cali,Tablet,2,692371,1384742,Normal
552,2025-02-17,Christopher Campbell,Medellín,Monitor,9,1251803,11266227,Alta
553,2024-06-22,Nicole Anderson,Medellín,Celular,6,1963138,11778828,Alta
554,2024-07-09,Kelly Bush,Cartagena,Monitor,3,1918812,5756436,Alta
555,2024-04-13,Jennifer Fitzgerald,Cartagena,Laptop,9,1066479,9598311,Alta
556,2024-07-03,Patrick Mckinney,Cartagena,Mouse,4,952427,3809708,Normal
557,2024-08-21,Lori Lucas,Cali,Laptop,4,1478492,5913968,Alta
558,2024-10-03,Dawn Lawson,Cartagena,Mouse,8,514046,4112368,Normal
559,2024-10-11,Christopher Williams,Bogotá,Teclado,7,952548,6667836,Alta
560,2024-05-20,Matthew Mathis,Barranquilla,Mouse,7,1294087,9058609,Alta
561,2025-01-25,Thomas Hughes,Bogotá,Teclado,7,235787,1650509,Normal
562,2025-01-17,Steve Johnson,Bogotá,Celular,5,781467,3907335,Normal
563,2024-07-01,Julie Hernandez,Cartagena,Teclado,7,1895416,13267912,Alta
564,2024-05-03,Wanda Forbes,Barranquilla,Monitor,4,1114804,4459216,Normal
565,2024-06-25,Michael Mclaughlin,Barranquilla,Teclado,8,143394,1147152,Normal
566,2025-01-27,Stacey Duncan,Barranquilla,Monitor,9,400809,3607281,Normal
567,2025-02-06,David Bolton,Cali,Mouse,3,1397238,4191714,Normal
568,2024-12-16,Gregory Ellis,Cartagena,Mouse,7,621424,4349968,Normal
569,2024-06-05,Christopher Rice,Barranquilla,Mouse,9,263497,2371473,Normal
570,2025-04-03,Shannon Walton,Cali,Teclado,1,553090,553090,Normal
571,2024-12-12,Darlene Greene,Medellín,Mouse,2,1583224,3166448,Normal
572,2024-11-29,Ashley James,Medellín,Teclado,7,755041,5285287,Alta
573,2024-06-16,Jeffrey Smith,Cali,Teclado,2,1886714,3773428,Normal
574,2024-08-17,Terry Jackson,Cali,Tablet,7,970792,6795544,Alta
575,2024-07-24,Jennifer Miller,Cartagena,Tablet,1,1619226,1619226,Normal
576,2024-09-04,Kyle Mcbride,Cartagena,Teclado,3,1903952,5711856,Alta
577,2025-03-29,Tara Wilson,Medellín,Monitor,5,1656995,8284975,Alta
578,2024-10-28,Danielle Suarez,Barranquilla,Celular,6,1647451,9884706,Alta
579,2024-12-08,Destiny Medina,Medellín,Laptop,9,995321,8957889,Alta
580,2025-04-02,Amanda Smith,Barranquilla,Tablet,9,314367,2829303,Normal
581,2025-02-22,Kelly Williams,Barranquilla,Teclado,3,450748,1352244,Normal
582,2025-03-07,Kelly Tate,Cartagena,Laptop,8,496885,3975080,Normal
583,2025-03-11,Nicholas Taylor,Bogotá,Tablet,4,1228494,4913976,Normal
584,2024-04-06,Diane Coleman,Bogotá,Celular,7,1032940,7230580,Alta
585,2024-06-09,Shane Henderson,Cali,Monitor,6,839670,5038020,Alta
586,2024-11-06,John Romero,Cartagena,Teclado,8,791390,6331120,Alta
587,2024-04-19,Erin Thomas,Barranquilla,Celular,6,1677502,10065012,Alta
588,2024-12-26,Brandi Newman,Bogotá,Tablet,4,299474,1197896,Normal
589,2024-08-29,Stephen Smith,Barranquilla,Teclado,2,1205576,2411152,Normal
590,2024-10-01,Nancy Robertson,Bogotá,Laptop,7,109251,764757,Normal
591,2024-07-13,Monica Morris,Bogotá,Mouse,4,1550740,6202960,Alta
592,2024-07-21,Bryan Morris,Bogotá,Monitor,9,414791,3733119,Normal
593,2024-07-04,Hannah Pearson,Cartagena,Tablet,9,1607515,14467635,Alta
594,2025-01-18,David Boyle,Medellín,Monitor,7,1639598,11477186,Alta
595,2025-02-09,Francis Cunningham,Barranquilla,Teclado,5,1388525,6942625,Alta
596,2025-02-04,John Cox,Cartagena,Mouse,3,326519,979557,Normal
597,2024-11-05,Kenneth Baker,Cartagena,Celular,3,1932093,5796279,Alta
598,2024-07-25,Barbara Hernandez,Cartagena,Monitor,9,1467965,13211685,Alta
599,2024-11-02,Nicholas Luna,Cartagena,Laptop,9,1560890,14048010,Alta
600,2024-06-05,Christine Duncan,Cartagena,Tablet,4,500624,2002496,Normal
601,2024-09-20,Derrick Miranda,Cali,Laptop,1,575431,575431,Normal
602,2024-07-02,Stacy Smith,Barranquilla,Monitor,5,431213,2156065,Normal
603,2025-02-28,Tina Smith,Cartagena,Mouse,8,693964,5551712,Alta
604,2024-06-27,Amy Cunningham,Barranquilla,Celular,4,1998990,7995960,Alta
605,2025-01-04,Angela Love,Cali,Celular,4,1513066,6052264,Alta
606,2024-09-07,Natasha Walker,Cali,Laptop,9,454298,4088682,Normal
607,2024-11-21,James Jimenez,Barranquilla,Teclado,9,972622,8753598,Alta
608,2024-10-07,Cynthia Eaton,Bogotá,Teclado,7,676491,4735437,Normal
609,2024-07-16,James Roth,Medellín,Mouse,8,678905,5431240,Alta
610,2024-12-03,Cynthia Hill,Bogotá,Celular,4,458455,1833820,Normal
611,2024-09-25,Stefanie Adams,Bogotá,Laptop,8,704500,5636000,Alta
612,2025-04-03,Stephanie Hahn,Bogotá,Laptop,6,355752,2134512,Normal
613,2024-11-04,Nina Mcguire,Cartagena,Laptop,3,1941013,5823039,Alta
614,2024-06-23,Bethany Hall,Cali,Monitor,7,1351054,9457378,Alta
615,2025-01-30,Michael Conner,Bogotá,Mouse,3,1086944,3260832,Normal
616,2024-09-29,Kristina Barber,Cali,Teclado,7,279307,1955149,Normal
617,2025-03-29,Robert Bennett,Barranquilla,Teclado,5,898405,4492025,Normal
618,2024-09-23,Timothy Rios,Medellín,Monitor,4,933408,3733632,Normal
619,2024-06-01,Mrs. Beth Petersen,Barranquilla,Tablet,3,1609589,4828767,Normal
620,2024-11-25,Andrew Fisher,Barranquilla,Monitor,8,1128853,9030824,Alta
621,2024-10-24,Alejandro Larsen,Cartagena,Mouse,4,117804,471216,Normal
622,2024-12-06,Michael Velasquez,Medellín,Laptop,8,188613,1508904,Normal
623,2024-12-16,Tammie Cooley,Barranquilla,Monitor,3,1457996,4373988,Normal
624,2024-05-31,Curtis Miller,Barranquilla,Laptop,9,1173256,10559304,Alta
625,2024-10-19,Megan Adams,Medellín,Mouse,6,423111,2538666,Normal
626,2024-06-26,Derrick Medina,Medellín,Mouse,5,116862,584310,Normal
627,2025-01-11,Sharon Johnston,Barranquilla,Celular,5,711726,3558630,Normal
628,2024-05-30,Jennifer Herrera,Medellín,Laptop,3,1384529,4153587,Normal
629,2024-08-21,Todd Mitchell,Barranquilla,Teclado,2,270625,541250,Normal
630,2025-04-01,Donna Soto,Barranquilla,Monitor,6,299646,1797876,Normal
631,2024-06-28,Hannah Carpenter,Cartagena,Mouse,1,1208889,1208889,Normal
632,2024-05-30,Shawn Sullivan,Bogotá,Laptop,7,264033,1848231,Normal
633,2024-09-21,Grace Wood,Barranquilla,Tablet,5,917994,4589970,Normal
634,2025-03-02,Holly White,Cali,Celular,4,1147328,4589312,Normal
635,2025-01-30,Christopher Stokes,Bogotá,Tablet,9,781425,7032825,Alta
636,2024-11-24,Bonnie Chung,Bogotá,Mouse,1,1836020,1836020,Normal
637,2024-12-18,Donald Gutierrez,Bogotá,Tablet,4,1525466,6101864,Alta
638,2024-05-04,Jody Hurst,Cartagena,Tablet,3,1461758,4385274,Normal
639,2024-05-11,Fred Martin,Barranquilla,Celular,6,1094841,6569046,Alta
640,2024-08-19,Claudia Taylor,Cartagena,Celular,5,1399558,6997790,Alta
641,2024-06-21,John Anderson,Barranquilla,Celular,7,1740980,12186860,Alta
642,2024-06-11,Olivia Hahn,Cartagena,Celular,1,1240656,1240656,Normal
643,2025-01-29,Phyllis Andrews,Cartagena,Tablet,5,604399,3021995,Normal
644,2025-02-28,Richard Johnston,Cali,Teclado,2,686566,1373132,Normal
645,2024-10-31,Kimberly Roberts,Cartagena,Teclado,2,1783413,3566826,Normal
646,2025-03-02,Kylie Baker,Medellín,Celular,2,1049958,2099916,Normal
